Hip,,,,Neck,,,,Head,,,,RShoulder,,,,RForearm,,,,LShoulder,,,,LForearm,,,,RThigh,,,,RShin,,,,LThigh,,,,LShin
-0.228287,0.897041,0.780778,0.00307381,-0.000702739,0.0106072,0.0424862,-0.0210285,-0.064373,,0.00307381,-0.000702739,0.0106072,0.0424862,-0.0210285,-0.064373,-0.211475,1.41893,0.713591,,0.0424862,-0.0210285,-0.064373,-0.211475,1.41893,0.713591,-0.000952184,-0.00322938,-0.00032723,,-0.211475,1.41893,0.713591,-0.000952184,-0.00322938,-0.00032723,-0.224286,0.0285387,0.233138,,-0.000952184,-0.00322938,-0.00032723,-0.224286,0.0285387,0.233138,-0.192308,1.54986,0.76059,,-0.224286,0.0285387,0.233138,-0.192308,1.54986,0.76059,0.00255168,-0.00323653,-0.00174165,,-0.192308,1.54986,0.76059,0.00255168,-0.00323653,-0.00174165,-0.218439,0.00858307,0.286353,,0.00255168,-0.00323653,-0.00174165,-0.218439,0.00858307,0.286353,-0.373132,1.44367,0.765079,,-0.218439,0.00858307,0.286353,-0.373132,1.44367,0.765079,0.00427455,-0.0060904,0.0174683,,-0.373132,1.44367,0.765079,0.00427455,-0.0060904,0.0174683,-0.166726,-0.0639439,0.444818,,0.00427455,-0.0060904,0.0174683,-0.166726,-0.0639439,0.444818,-0.622768,1.31891,0.876864,,
-0.228184,0.897018,0.781132,0.00448957,-0.0014019,0.00846148,0.00442565,-0.0306845,-0.063622,,0.00448957,-0.0014019,0.00846148,0.00442565,-0.0306845,-0.063622,-0.211506,1.41883,0.71358,,0.00442565,-0.0306845,-0.063622,-0.211506,1.41883,0.71358,-0.0084284,-0.00227451,0.00744224,,-0.211506,1.41883,0.71358,-0.0084284,-0.00227451,0.00744224,-0.0141621,-0.018239,0.00547171,,-0.0084284,-0.00227451,0.00744224,-0.0141621,-0.018239,0.00547171,-0.192223,1.54975,0.760532,,-0.0141621,-0.018239,0.00547171,-0.192223,1.54975,0.760532,-0.00472963,-0.00295043,0.00780344,,-0.192223,1.54975,0.760532,-0.00472963,-0.00295043,0.00780344,-0.0297457,-0.0214577,0.0202775,,-0.00472963,-0.00295043,0.00780344,-0.0297457,-0.0214577,0.0202775,-0.372989,1.44347,0.765662,,-0.0297457,-0.0214577,0.0202775,-0.372989,1.44347,0.765662,-0.0012821,-0.00821829,0.0322938,,-0.372989,1.44347,0.765662,-0.0012821,-0.00821829,0.0322938,-0.0152886,-0.0261784,-0.00965595,,-0.0012821,-0.00821829,0.0322938,-0.0152886,-0.0261784,-0.00965595,-0.622736,1.3187,0.877192,,
-0.228035,0.896971,0.781414,0.00463665,-0.00242293,0.00634074,-0.0202507,-0.0144839,-0.00622273,,0.00463665,-0.00242293,0.00634074,-0.0202507,-0.0144839,-0.00622273,-0.211787,1.41875,0.713828,,-0.0202507,-0.0144839,-0.00622273,-0.211787,1.41875,0.713828,-0.00890046,-0.00288606,0.00762463,,-0.211787,1.41875,0.713828,-0.00890046,-0.00288606,0.00762463,0.0431031,-0.00622273,0.045383,,-0.00890046,-0.00288606,0.00762463,0.0431031,-0.00622273,0.045383,-0.192381,1.54965,0.760792,,0.0431031,-0.00622273,0.045383,-0.192381,1.54965,0.760792,-0.00572115,-0.00366569,0.00847757,,-0.192381,1.54965,0.760792,-0.00572115,-0.00366569,0.00847757,0.000482798,-0.00729561,0.0661969,,-0.00572115,-0.00366569,0.00847757,0.000482798,-0.00729561,0.0661969,-0.373032,1.4432,0.766738,,0.000482798,-0.00729561,0.0661969,-0.373032,1.4432,0.766738,-0.00179172,-0.0090909,0.0319701,,-0.373032,1.4432,0.766738,-0.00179172,-0.0090909,0.0319701,-0.00295043,-0.0145912,-0.0984907,,-0.00179172,-0.0090909,0.0319701,-0.00295043,-0.0145912,-0.0984907,-0.623173,1.31816,0.877073,,
-0.22788,0.89689,0.781625,0.00396118,-0.00290573,0.00613332,-0.014028,0.0140548,0.00879765,,0.00396118,-0.00290573,0.00613332,-0.014028,0.0140548,0.00879765,-0.212084,1.41865,0.714082,,-0.014028,0.0140548,0.00879765,-0.212084,1.41865,0.714082,-0.00746414,-0.00309348,0.0091356,,-0.212084,1.41865,0.714082,-0.00746414,-0.00309348,0.0091356,0.000429153,-0.0092268,-0.168979,,-0.00746414,-0.00309348,0.0091356,0.000429153,-0.0092268,-0.168979,-0.192571,1.54953,0.761075,,0.000429153,-0.0092268,-0.168979,-0.192571,1.54953,0.761075,-0.00570551,-0.00391245,0.0106841,,-0.192571,1.54953,0.761075,-0.00570551,-0.00391245,0.0106841,0.048092,0.00321865,-0.223696,,-0.00570551,-0.00391245,0.0106841,0.048092,0.00321865,-0.223696,-0.373092,1.44289,0.767804,,0.048092,0.00321865,-0.223696,-0.373092,1.44289,0.767804,-0.00189006,-0.00957727,0.0286871,,-0.373092,1.44289,0.767804,-0.00189006,-0.00957727,0.0286871,0.0562191,0.0150204,-0.0261784,,-0.00189006,-0.00957727,0.0286871,0.0562191,0.0150204,-0.0261784,-0.623678,1.31762,0.876853,,
-0.227748,0.896793,0.78183,0.00349358,-0.00243723,0.00642836,-0.0229329,0.0157714,-0.010407,,0.00349358,-0.00243723,0.00642836,-0.0229329,0.0157714,-0.010407,-0.212333,1.41855,0.714387,,-0.0229329,0.0157714,-0.010407,-0.212333,1.41855,0.714387,-0.00744939,-0.00340104,0.00350297,,-0.212333,1.41855,0.714387,-0.00744939,-0.00340104,0.00350297,0.0672162,0.0442028,0.177348,,-0.00744939,-0.00340104,0.00350297,0.0672162,0.0442028,0.177348,-0.192762,1.5494,0.761431,,0.0672162,0.0442028,0.177348,-0.192762,1.5494,0.761431,-0.00410199,-0.00380516,0.00322938,,-0.192762,1.5494,0.761431,-0.00410199,-0.00380516,0.00322938,0.0448734,0.0308991,0.223053,,-0.00410199,-0.00380516,0.00322938,0.0448734,0.0308991,0.223053,-0.373155,1.44257,0.76876,,0.0448734,0.0308991,0.223053,-0.373155,1.44257,0.76876,-1.60933E-05,-0.00908017,0.0278145,,-0.373155,1.44257,0.76876,-1.60933E-05,-0.00908017,0.0278145,0.0275731,0.057292,0.0450611,,-1.60933E-05,-0.00908017,0.0278145,0.0275731,0.057292,0.0450611,-0.624114,1.31708,0.876693,,
-0.227631,0.896712,0.782044,0.0027296,-0.00191152,0.00608325,-0.0453562,0.00118017,-0.0222087,,0.0027296,-0.00191152,0.00608325,-0.0453562,0.00118017,-0.0222087,-0.212581,1.41844,0.714504,,-0.0453562,0.00118017,-0.0222087,-0.212581,1.41844,0.714504,-0.0052093,-0.00193119,0.00941455,,-0.212581,1.41844,0.714504,-0.0052093,-0.00193119,0.00941455,-0.141862,0.00150204,-0.0641584,,-0.0052093,-0.00193119,0.00941455,-0.141862,0.00150204,-0.0641584,-0.192898,1.54928,0.761539,,-0.141862,0.00150204,-0.0641584,-0.192898,1.54928,0.761539,-0.00260577,-0.00277519,0.0106663,,-0.192898,1.54928,0.761539,-0.00260577,-0.00277519,0.0106663,-0.190356,0.0124455,-0.0735998,,-0.00260577,-0.00277519,0.0106663,-0.190356,0.0124455,-0.0735998,-0.373155,1.44227,0.769687,,-0.190356,0.0124455,-0.0735998,-0.373155,1.44227,0.769687,0.00090301,-0.00717044,0.0293165,,-0.373155,1.44227,0.769687,0.00090301,-0.00717044,0.0293165,-0.161791,-0.0291824,-0.116944,,0.00090301,-0.00717044,0.0293165,-0.161791,-0.0291824,-0.116944,-0.624374,1.31655,0.876753,,
-0.22754,0.896648,0.782247,0.00121728,-0.00187218,0.00534296,-0.0133306,-0.000751019,-0.00622273,,0.00121728,-0.00187218,0.00534296,-0.0133306,-0.000751019,-0.00622273,-0.212755,1.41837,0.714818,,-0.0133306,-0.000751019,-0.00622273,-0.212755,1.41837,0.714818,-0.00993803,-0.00188112,0.00727773,,-0.212755,1.41837,0.714818,-0.00993803,-0.00188112,0.00727773,0.0601083,0.00386238,0.0139475,,-0.00993803,-0.00188112,0.00727773,0.0601083,0.00386238,0.0139475,-0.192985,1.54918,0.761894,,0.0601083,0.00386238,0.0139475,-0.192985,1.54918,0.761894,-0.00895098,-0.00236392,0.00821114,,-0.192985,1.54918,0.761894,-0.00895098,-0.00236392,0.00821114,0.0848919,0.00107288,0.0107288,,-0.00895098,-0.00236392,0.00821114,0.0848919,0.00107288,0.0107288,-0.373125,1.44203,0.770664,,0.0848919,0.00107288,0.0107288,-0.373125,1.44203,0.770664,-0.00449002,-0.00813961,0.0254166,,-0.373125,1.44203,0.770664,-0.00449002,-0.00813961,0.0254166,0.0727415,0.0253201,0.0336886,,-0.00449002,-0.00813961,0.0254166,0.0727415,0.0253201,0.0336886,-0.624689,1.31609,0.876656,,
-0.2275,0.896586,0.782425,0.000772923,-0.00189722,0.00513554,0.0251591,0.0092268,0.0266075,,0.000772923,-0.00189722,0.00513554,0.0251591,0.0092268,0.0266075,-0.213086,1.41831,0.71506,,0.0251591,0.0092268,0.0266075,-0.213086,1.41831,0.71506,-0.00793442,-0.00175238,0.00774086,,-0.213086,1.41831,0.71506,-0.00793442,-0.00175238,0.00774086,-0.060913,0.00686646,-0.034225,,-0.00793442,-0.00175238,0.00774086,-0.060913,0.00686646,-0.034225,-0.193284,1.5491,0.762168,,-0.060913,0.00686646,-0.034225,-0.193284,1.5491,0.762168,-0.00612125,-0.00232816,0.00856698,,-0.193284,1.5491,0.762168,-0.00612125,-0.00232816,0.00856698,-0.0532687,0.0158787,-0.0627637,,-0.00612125,-0.00232816,0.00856698,-0.0532687,0.0158787,-0.0627637,-0.373275,1.44176,0.771511,,-0.0532687,0.0158787,-0.0627637,-0.373275,1.44176,0.771511,-0.0020653,-0.00729203,0.0265396,,-0.373275,1.44176,0.771511,-0.0020653,-0.00729203,0.0265396,-0.0351906,-0.00064373,0.0328302,,-0.0020653,-0.00729203,0.0265396,-0.0351906,-0.00064373,0.0328302,-0.625021,1.31567,0.876886,,
-0.227474,0.896523,0.782596,0.00161156,-0.00159144,0.00602245,-0.00981689,-0.0064373,-0.0121236,,0.00161156,-0.00159144,0.00602245,-0.00981689,-0.0064373,-0.0121236,-0.21335,1.41825,0.715318,,-0.00981689,-0.0064373,-0.0121236,-0.21335,1.41825,0.715318,-0.0099653,-0.00152707,0.00660002,,-0.21335,1.41825,0.715318,-0.0099653,-0.00152707,0.00660002,-0.0635415,0.00150204,0.0302553,,-0.0099653,-0.00152707,0.00660002,-0.0635415,0.00150204,0.0302553,-0.193488,1.54903,0.762454,,-0.0635415,0.00150204,0.0302553,-0.193488,1.54903,0.762454,-0.00789642,-0.00179529,0.00647306,,-0.193488,1.54903,0.762454,-0.00789642,-0.00179529,0.00647306,-0.0718832,0.000858307,0.0361562,,-0.00789642,-0.00179529,0.00647306,-0.0718832,0.000858307,0.0361562,-0.373344,1.44152,0.772396,,-0.0718832,0.000858307,0.0361562,-0.373344,1.44152,0.772396,-0.00323832,-0.00731707,0.0276321,,-0.373344,1.44152,0.772396,-0.00323832,-0.00731707,0.0276321,-0.0579357,-0.00300407,0.0361562,,-0.00323832,-0.00731707,0.0276321,-0.0579357,-0.00300407,0.0361562,-0.625249,1.3154,0.877354,,
-0.22742,0.89647,0.782797,0.00128388,-0.00180423,0.00561833,-0.0682622,-0.0239253,-0.0844359,,0.00128388,-0.00180423,0.00561833,-0.0682622,-0.0239253,-0.0844359,-0.213683,1.4182,0.715538,,-0.0682622,-0.0239253,-0.0844359,-0.213683,1.4182,0.715538,-0.0120829,-0.00147343,0.00761032,,-0.213683,1.4182,0.715538,-0.0120829,-0.00147343,0.00761032,-0.00434518,-0.00064373,0.0854015,,-0.0120829,-0.00147343,0.00761032,-0.00434518,-0.00064373,0.0854015,-0.193751,1.54897,0.762669,,-0.00434518,-0.00064373,0.0854015,-0.193751,1.54897,0.762669,-0.0102925,-0.00177026,0.00768006,,-0.193751,1.54897,0.762669,-0.0102925,-0.00177026,0.00768006,-0.0347078,-0.0135183,0.134111,,-0.0102925,-0.00177026,0.00768006,-0.0347078,-0.0135183,0.134111,-0.373452,1.44127,0.773317,,-0.0347078,-0.0135183,0.134111,-0.373452,1.44127,0.773317,-0.00517041,-0.0074172,0.0288355,,-0.373452,1.44127,0.773317,-0.00517041,-0.0074172,0.0288355,-0.0453293,-0.00493527,-0.0330448,,-0.00517041,-0.0074172,0.0288355,-0.0453293,-0.00493527,-0.0330448,-0.625661,1.31495,0.877294,,
-0.227378,0.896409,0.782984,-0.000991523,-0.00259996,0.0028038,-0.066787,0.0074029,-0.0534296,,-0.000991523,-0.00259996,0.0028038,-0.066787,0.0074029,-0.0534296,-0.214085,1.41815,0.715792,,-0.066787,0.0074029,-0.0534296,-0.214085,1.41815,0.715792,-0.0122273,-0.00149488,0.0104553,,-0.214085,1.41815,0.715792,-0.0122273,-0.00149488,0.0104553,0.06212,0.0197411,0.010407,,-0.0122273,-0.00149488,0.0104553,0.06212,0.0197411,0.010407,-0.194094,1.54891,0.762925,,0.06212,0.0197411,0.010407,-0.194094,1.54891,0.762925,-0.011449,-0.00222445,0.0121504,,-0.194094,1.54891,0.762925,-0.011449,-0.00222445,0.0121504,0.0726342,0.0148058,0.0194192,,-0.011449,-0.00222445,0.0121504,0.0726342,0.0148058,0.0194192,-0.373624,1.44103,0.774278,,0.0726342,0.0148058,0.0194192,-0.373624,1.44103,0.774278,-0.00668138,-0.00758171,0.027734,,-0.373624,1.44103,0.774278,-0.00668138,-0.00758171,0.027734,0.044471,0.0384092,-0.0475287,,-0.00668138,-0.00758171,0.027734,0.044471,0.0384092,-0.0475287,-0.626302,1.31407,0.876334,,
-0.227411,0.896323,0.783078,-0.00321776,-0.0023514,0.00102282,-0.0264466,0.0358343,0.0195265,,-0.00321776,-0.0023514,0.00102282,-0.0264466,0.0358343,0.0195265,-0.214493,1.4181,0.71614,,-0.0264466,0.0358343,0.0195265,-0.214493,1.4181,0.71614,-0.0101571,-0.000836849,0.0108004,,-0.214493,1.4181,0.71614,-0.0101571,-0.000836849,0.0108004,0.00721514,0.0289679,-0.0889421,,-0.0101571,-0.000836849,0.0108004,0.00721514,0.0289679,-0.0889421,-0.194475,1.54883,0.76333,,0.00721514,0.0289679,-0.0889421,-0.194475,1.54883,0.76333,-0.00902787,-0.0017345,0.0127977,,-0.194475,1.54883,0.76333,-0.00902787,-0.0017345,0.0127977,0.0190169,0.042057,-0.130034,,-0.00902787,-0.0017345,0.0127977,0.0190169,0.042057,-0.130034,-0.373847,1.44077,0.775203,,0.0190169,0.042057,-0.130034,-0.373847,1.44077,0.775203,-0.00519902,-0.00630498,0.0261515,,-0.373847,1.44077,0.775203,-0.00519902,-0.00630498,0.0261515,0.0156641,0.0772476,-0.0924826,,-0.00519902,-0.00630498,0.0261515,0.0156641,0.0772476,-0.0924826,-0.626953,1.31303,0.875189,,
